0,1,2
6.48051E+17,asthma,I-Disease
6.48051E+17,"""",O
6.48051E+17,.,O
6.48051E+17,ICS,O
6.48051E+17,appears,O
6.48051E+17,to,O
6.48051E+17,be,O
6.48051E+17,superior,O
6.48051E+17,to,O
6.48051E+17,montelukast,B-Drug
6.48051E+17,.,O
6.48051E+17,Need,O
6.48051E+17,to,O
6.48051E+17,know,O
6.48051E+17,it,O
6.48051E+17,may,O
6.48051E+17,resolve,O
6.48053E+17,Adding,O
6.48053E+17,#,B-Drug
6.48053E+17,docetaxel,I-Drug
6.48053E+17,to,O
6.48053E+17,#,B-Disease
6.48053E+17,prostatecancer,I-Disease
6.48053E+17,treatment,O
6.48053E+17,asscd,O
6.48053E+17,with,O
6.48053E+17,improvement,O
6.48053E+17,in,O
6.48053E+17,overall,O
6.48053E+17,survival,O
6.48053E+17,:,O
6.48053E+17,Nicholas,O
6.48053E+17,James,O
6.48053E+17,#,O
6.48053E+17,ECC2015,O
6.48139E+17,Holy,O
6.48139E+17,crap,O
6.48139E+17,!,O
6.48139E+17,#,O
6.48139E+17,oldbay,O
6.48139E+17,+,O
6.48139E+17,#,O
6.48139E+17,Moonshine,O
6.48139E+17,+,O
6.48139E+17,singulair,B-Drug
6.48139E+17,+,O
6.48139E+17,Irish,O
6.48139E+17,burrito,O
6.48139E+17,=,O
6.48139E+17,some,O
6.48139E+17,crazy,O
6.48139E+17,weird,B-Symptom
6.48139E+17,dreams,I-Symptom
6.48139E+17,.,O
6.48139E+17,.,O
6.48139E+17,.,O
6.48139E+17,@,O
6.48139E+17,kathkloda,O
6.48139E+17,@,O
6.48139E+17,sbuente,O
6.48142E+17,I,O
6.48142E+17,am,O
6.48142E+17,tired,B-Symptom
6.48142E+17,",",O
6.48142E+17,sore,B-Symptom
6.48142E+17,",",O
6.48142E+17,cranky,B-Symptom
6.48142E+17,",",O
6.48142E+17,&,O
6.48142E+17,amp,O
6.48142E+17,;,O
6.48142E+17,out,O
6.48142E+17,Paxil,B-Drug
6.48142E+17,.,O
6.48142E+17,Diddly,O
6.48142E+17,-,O
6.48142E+17,squat,O
6.48142E+17,is,O
6.48142E+17,my,O
6.48142E+17,plan,O
6.48142E+17,for,O
6.48142E+17,the,O
6.48142E+17,day,O
6.48142E+17,despite,O
6.48142E+17,a,O
6.48142E+17,gazillion,O
6.48142E+17,things,O
6.48142E+17,to,O
6.48142E+17,do,O
6.48142E+17,.,O
6.48144E+17,tip,O
6.48144E+17,who,O
6.48144E+17,suffers,O
6.48144E+17,from,O
6.48144E+17,depression,O
6.48144E+17,/,O
6.48144E+17,prescribed,O
6.48144E+17,Geodon,B-Drug
6.48144E+17,discoveirng,O
6.48144E+17,Oct,O
6.48144E+17,',O
6.48144E+17,14,O
6.48144E+17,my,O
6.48144E+17,sister,O
6.48144E+17,Seleta,O
6.48144E+17,has,O
6.48144E+17,relationships,O
6.48144E+17,with,O
6.48144E+17,a,O
6.48144E+17,narcotics,O
6.48144E+17,drug,O
6.48144E+17,kingpin,O
6.482E+17,Wordsworth,O
6.482E+17,was,O
6.482E+17,worth,O
6.482E+17,reading,O
6.482E+17,and,O
6.482E+17,got,O
6.482E+17,emersed,O
6.482E+17,in,O
6.482E+17,Emerson,O
6.482E+17,",",O
6.482E+17,wildy,O
6.482E+17,wise,O
6.482E+17,and,O
6.482E+17,moody,O
6.482E+17,",",O
6.482E+17,celexa,B-Drug
6.482E+17,pressura,B-Symptom
6.482E+17,on,I-Symptom
6.482E+17,my,I-Symptom
6.482E+17,chest,I-Symptom
6.482E+17,bruh,O
6.482E+17,-,O
6.482E+17,#,O
6.482E+17,vicdelmar,O
6.48227E+17,About,O
6.48227E+17,40,O
6.48227E+17,years,O
6.48227E+17,ago,O
6.48227E+17,I,O
6.48227E+17,was,O
6.48227E+17,told,O
6.48227E+17,I,O
6.48227E+17,would,O
6.48227E+17,outgrow,O
6.48227E+17,my,O
6.48227E+17,#,B-Symptom
6.48227E+17,Migraines,I-Symptom
6.48227E+17,.,O
6.48227E+17,.,O
6.48227E+17,.,O
6.48227E+17,never,O
6.48227E+17,happened,O
6.48227E+17,.,O
6.48227E+17,I,O
6.48227E+17,',O
6.48227E+17,m,O
6.48227E+17,now,O
6.48227E+17,resorting,O
6.48227E+17,to,O
6.48227E+17,Kenalog,B-Drug
6.48227E+17,skull,O
6.48227E+17,injections,O
6.48227E+17,for,O
6.48227E+17,relief,O
6.48227E+17,.,O
6.48227E+17,Tamoxifen,B-Drug
6.48227E+17,Citrate,O
6.48227E+17,Tabs,O
6.48227E+17,.,O
6.48227E+17,B,O
6.48227E+17,.,O
6.48227E+17,P,O
6.48227E+17,.,O
6.48227E+17,20mg,O
6.48227E+17,A,O
6.48227E+17,DOC,O
6.48227E+17,for,O
6.48227E+17,Anovulatory,O
6.48227E+17,infertility,O
6.48227E+17,",",O
6.48227E+17,irregular,O
6.48227E+17,menstruation,O
6.48227E+17,",",O
6.48227E+17,metastatic,O
6.48227E+17,breast,O
6.48227E+17,cancer,O
6.48227E+17,.,O
6.48227E+17,#,O
6.48227E+17,RxLive,O
6.48235E+17,Tamoxifen,B-Drug
6.48235E+17,side,O
6.48235E+17,effects,O
6.48235E+17,include,O
6.48235E+17,irritability,B-Symptom
6.48235E+17,.,O
6.48235E+17,Will,O
6.48235E+17,have,O
6.48235E+17,to,O
6.48235E+17,figure,O
6.48235E+17,out,O
6.48235E+17,how,O
6.48235E+17,to,O
6.48235E+17,time,O
6.48235E+17,taking,O
6.48235E+17,it,O
6.48235E+17,so,O
6.48235E+17,as,O
6.48235E+17,not,O
6.48235E+17,to,O
6.48235E+17,actually,O
6.48235E+17,kill,O
6.48235E+17,anybody,O
6.48235E+17,.,O
6.48252E+17,The,O
6.48252E+17,face,B-Symptom
6.48252E+17,twitching,I-Symptom
6.48252E+17,has,O
6.48252E+17,begun,O
6.48252E+17,again,O
6.48252E+17,.,O
6.48252E+17,#,B-Drug
6.48252E+17,Topamax,I-Drug
6.48252E+17,😔,O
6.48259E+17,also,O
6.48259E+17,i,O
6.48259E+17,was,O
6.48259E+17,taken,O
6.48259E+17,off,O
6.48259E+17,prozac,B-Drug
6.48259E+17,and,O
6.48259E+17,now,O
6.48259E+17,i,O
6.48259E+17,have,O
6.48259E+17,6727372828,O
6.48259E+17,pimples,B-Symptom
6.48259E+17,Why,O
6.48259E+17,Does,O
6.48259E+17,God,O
6.48259E+17,Hate,O
6.48259E+17,Me,O
6.48326E+17,Depression,B-Disease
6.48326E+17,hurts,O
6.48326E+17,cymbalta,B-Drug
6.48326E+17,can,O
6.48326E+17,help,O
6.48326E+17,.,O
6.48326E+17,Except,O
6.48326E+17,when,O
6.48326E+17,you,O
6.48326E+17,',O
6.48326E+17,re,O
6.48326E+17,super,O
6.48326E+17,allergic,O
6.48326E+17,to,O
6.48326E+17,it,O
6.48326E+17,.,O
6.48326E+17,.,O
6.48326E+17,.,O
6.48343E+17,WOW,O
6.48343E+17,TOPAMAX,B-Drug
6.48343E+17,IS,O
6.48343E+17,STUPID,O
6.48343E+17,LIKE,O
6.48343E+17,FIX,B-Symptom
6.48343E+17,MY,I-Symptom
6.48343E+17,BRAIN,I-Symptom
6.48343E+17,OR,O
6.48343E+17,STOP,O
6.48343E+17,HURTING,B-Symptom
6.48343E+17,MY,I-Symptom
6.48343E+17,STOMACH,I-Symptom
6.48343E+17,THANKS,O
6.48359E+17,You,O
6.48359E+17,know,O
6.48359E+17,he,O
6.48359E+17,is,O
6.48359E+17,focused,B-Symptom
6.48359E+17,when,O
6.48359E+17,he,O
6.48359E+17,is,O
6.48359E+17,up,O
6.48359E+17,at,O
6.48359E+17,1,O
6.48359E+17,am,O
6.48359E+17,Sweeping,O
6.48359E+17,the,O
6.48359E+17,carpet,O
6.48359E+17,#,B-Drug
6.48359E+17,vyvanse,I-Drug
6.48359E+17,@,O
6.48359E+17,ChrisOGuin,O
6.48423E+17,STAMPEDE,O
6.48423E+17,:,O
6.48423E+17,zoledronate,O
6.48423E+17,added,O
6.48423E+17,to,O
6.48423E+17,SOC,O
6.48423E+17,in,O
6.48423E+17,#,O
6.48423E+17,pcsm,O
6.48423E+17,fails,O
6.48423E+17,to,O
6.48423E+17,improve,O
6.48423E+17,OS,O
6.48423E+17,and,O
6.48423E+17,is,O
6.48423E+17,not,O
6.48423E+17,as,O
6.48423E+17,goog,O
6.48423E+17,as,O
6.48423E+17,docetaxel,B-Drug
6.48423E+17,in,O
6.48423E+17,reducing,O
6.48423E+17,bone,O
6.48423E+17,complication,O
6.48423E+17,#,O
6.48423E+17,ECC2015,O
6.48514E+17,Can,O
6.48514E+17,we,O
6.48514E+17,talk,O
6.48514E+17,about,O
6.48514E+17,how,O
6.48514E+17,my,O
6.48514E+17,OCD,B-Disease
6.48514E+17,symptoms,O
6.48514E+17,that,O
6.48514E+17,I,O
6.48514E+17,didn,O
6.48514E+17,',O
6.48514E+17,t,O
6.48514E+17,think,O
6.48514E+17,were,O
6.48514E+17,a,O
6.48514E+17,problem,O
6.48514E+17,until,O
6.48514E+17,I,O
6.48514E+17,started,O
6.48514E+17,taking,O
6.48514E+17,Luvox,B-Drug
6.48514E+17,?,O
6.48555E+17,Is,O
6.48555E+17,#,B-Drug
6.48555E+17,venlafaxine,I-Drug
6.48555E+17,a,O
6.48555E+17,good,O
6.48555E+17,med,O
6.48555E+17,to,O
6.48555E+17,be,O
6.48555E+17,on,O
6.48555E+17,for,O
6.48555E+17,depression,B-Disease
6.48555E+17,",",O
6.48555E+17,anxiety,B-Symptom
6.48555E+17,or,O
6.48555E+17,personality,O
6.48555E+17,disorders,O
6.48555E+17,?,O
6.48555E+17,#,O
6.48555E+17,mentalhealth,O
6.48555E+17,#,O
6.48555E+17,bpdchat,O
6.48555E+17,#,O
6.48555E+17,depression,O
6.48556E+17,But,O
6.48556E+17,I,O
6.48556E+17,suffer,O
6.48556E+17,from,O
6.48556E+17,terrible,O
6.48556E+17,insomnia,B-Symptom
6.48556E+17,with,O
6.48556E+17,these,O
6.48556E+17,meds,O
6.48556E+17,and,O
6.48556E+17,vivid,O
6.48556E+17,#,O
6.48556E+17,luciddreams,O
6.48556E+17,#,B-Drug
6.48556E+17,venlafaxine,I-Drug
6.48556E+17,I,O
6.48556E+17,get,O
6.48556E+17,no,O
6.48556E+17,sleep,B-Symptom
6.48556E+17,with,O
6.48556E+17,#,B-Drug
6.48556E+17,venlafaxine,I-Drug
6.48556E+17,#,B-Disease
6.48556E+17,bpd,I-Disease
6.48556E+17,#,O
6.48556E+17,personalitydisorder,O
6.48556E+17,#,B-Disease
6.48556E+17,depression,I-Disease
6.48556E+17,#,O
6.48556E+17,mentalhealth,O
6.48556E+17,#,O
6.48556E+17,mentalhealthmatters,O
6.48562E+17,I,O
6.48562E+17,',O
6.48562E+17,m,O
6.48562E+17,not,O
6.48562E+17,a,O
6.48562E+17,doctor,O
6.48562E+17,or,O
6.48562E+17,anything,O
6.48562E+17,but,O
6.48562E+17,I,O
6.48562E+17,just,O
6.48562E+17,realized,O
6.48562E+17,the,O
6.48562E+17,ER,O
6.48562E+17,DO,O
6.48562E+17,prescribed,O
6.48562E+17,50mg,O
6.48562E+17,prednisone,B-Drug
6.48562E+17,and,O
6.48562E+17,800mg,O
6.48562E+17,ibuprofen,O
6.48562E+17,.,O
6.48562E+17,.,O
6.48562E+17,.,O
6.48562E+17,won,O
6.48562E+17,',O
6.48562E+17,t,O
6.48562E+17,that,O
6.48562E+17,cause,O
6.48562E+17,GI,O
6.48562E+17,ulceration,O
6.48562E+17,?,O
6.48593E+17,I,O
6.48593E+17,took,O
6.48593E+17,150,O
6.48593E+17,milligrams,O
6.48593E+17,of,O
6.48593E+17,Zoloft,B-Drug
6.48593E+17,now,O
6.48593E+17,I,O
6.48593E+17,have,O
6.48593E+17,a,O
6.48593E+17,headache,B-Symptom
6.48593E+17,damn,O
6.48611E+17,Ermagerd,O
6.48611E+17,the,O
6.48611E+17,NP,O
6.48611E+17,wasn,O
6.48611E+17,',O
6.48611E+17,t,O
6.48611E+17,kidding,O
6.48611E+17,when,O
6.48611E+17,she,O
6.48611E+17,said,O
6.48611E+17,the,O
6.48611E+17,topamax,B-Drug
6.48611E+17,would,O
6.48611E+17,make,O
6.48611E+17,me,O
6.48611E+17,feel,O
6.48611E+17,spacy,B-Symptom
6.48611E+17,.,O
6.48611E+17,Ima,O
6.48611E+17,take,O
6.48611E+17,a,O
6.48611E+17,nap,O
6.48611E+17,now,O
6.48611E+17,before,O
6.48611E+17,I,O
6.48611E+17,fall,O
6.48611E+17,down,O
6.48611E+17,.,O
6.48611E+17,😨,O
6.48611E+17,💫,O
6.48669E+17,Paxil,B-Drug
6.48669E+17,for,O
6.48669E+17,Teen,O
6.48669E+17,Depression,O
6.48669E+17,Prescribed,O
6.48669E+17,on,O
6.48669E+17,Misrepresented,O
6.48669E+17,Results,O
6.48669E+17,:,O
6.48669E+17,New,O
6.48669E+17,Analysis,O
6.48669E+17,.,O
6.48669E+17,.,O
6.48669E+17,.,O
6.48669E+17,.,O
6.48669E+17,.,O
6.48669E+17,And,O
6.48669E+17,I,O
6.48669E+17,thought,O
6.48669E+17,GSK,O
6.48669E+17,was,O
6.48669E+17,1,O
6.48669E+17,of,O
6.48669E+17,the,O
6.48669E+17,GOOD,O
6.48669E+17,guys,O
6.48669E+17,&,O
6.48669E+17,lt,O
6.48669E+17,;,O
6.48669E+17,disappointment,O
6.48669E+17,&,O
6.48669E+17,gt,O
6.48669E+17,;,O
6.48692E+17,Irritability,B-Symptom
6.48692E+17,",",O
6.48692E+17,5,O
6.48692E+17,weeks,O
6.48692E+17,of,O
6.48692E+17,the,O
6.48692E+17,trots,O
6.48692E+17,",",O
6.48692E+17,insane,O
6.48692E+17,rash,B-Symptom
6.48692E+17,",",O
6.48692E+17,insomnia,B-Symptom
6.48692E+17,",",O
6.48692E+17,flutter,B-Symptom
6.48692E+17,in,I-Symptom
6.48692E+17,my,I-Symptom
6.48692E+17,chest,I-Symptom
6.48692E+17,.,O
6.48692E+17,.,O
6.48692E+17,.,O
6.48692E+17,etc,O
6.48692E+17,",",O
6.48692E+17,etc,O
6.48692E+17,",",O
6.48692E+17,etc,O
6.48692E+17,.,O
6.48692E+17,I,O
6.48692E+17,',O
6.48692E+17,m,O
6.48692E+17,off,O
6.48692E+17,this,O
6.48692E+17,Cymbalta,B-Drug
6.48692E+17,shit,O
6.48692E+17,come,O
6.48692E+17,Wednesday,O
6.48692E+17,.,O
6.48694E+17,Correct,O
6.48694E+17,!,O
6.48694E+17,@,O
6.48694E+17,anandsbrar,O
6.48694E+17,@,O
6.48694E+17,uncheckedBOX,O
6.48694E+17,@,O
6.48694E+17,namzforu,O
6.48694E+17,A1,O
6.48694E+17,:,O
6.48694E+17,Topiramate,B-Drug
6.48694E+17,can,O
6.48694E+17,have,O
6.48694E+17,adverse,O
6.48694E+17,effects,O
6.48694E+17,of,O
6.48694E+17,heatstroke,O
6.48694E+17,",",O
6.48694E+17,met,B-Symptom
6.48694E+17,acidosis,I-Symptom
6.48694E+17,",",O
6.48694E+17,kidney,B-Symptom
6.48694E+17,stones,I-Symptom
6.48694E+17,",",O
6.48694E+17,glaucoma,O
6.48786E+17,My,O
6.48786E+17,ankle,B-Symptom
6.48786E+17,is,I-Symptom
6.48786E+17,throbbing,I-Symptom
6.48786E+17,.,O
6.48786E+17,.,O
6.48786E+17,.,O
6.48786E+17,I,O
6.48786E+17,think,O
6.48786E+17,.,O
6.48786E+17,.,O
6.48786E+17,.,O
6.48786E+17,it,O
6.48786E+17,is,O
6.48786E+17,time,O
6.48786E+17,for,O
6.48786E+17,a,O
6.48786E+17,cortisone,B-Drug
6.48786E+17,shot,O
6.48786E+17,.,O
6.48786E+17,.,O
6.48786E+17,.,O
6.48786E+17,😭,O
6.48786E+17,😭,O
6.48786E+17,😭,O
6.48802E+17,does,O
6.48802E+17,anyone,O
6.48802E+17,know,O
6.48802E+17,of,O
6.48802E+17,any,O
6.48802E+17,other,O
6.48802E+17,weight,O
6.48802E+17,neutral,O
6.48802E+17,bipolar,O
6.48802E+17,meds,O
6.48802E+17,apart,O
6.48802E+17,from,O
6.48802E+17,lamotrigine,B-Drug
6.48807E+17,Feasibility,O
6.48807E+17,and,O
6.48807E+17,efficacy,O
6.48807E+17,of,O
6.48807E+17,a,O
6.48807E+17,mass,O
6.48807E+17,switch,O
6.48807E+17,from,O
6.48807E+17,ranibizumab,O
6.48807E+17,(,O
6.48807E+17,Lucentis,O
6.48807E+17,),O
6.48807E+17,to,O
6.48807E+17,bevacizumab,B-Drug
6.48807E+17,(,O
6.48807E+17,Avastin,B-Drug
6.48807E+17,),O
6.48807E+17,for,O
6.48807E+17,treatment,O
6.48807E+17,of,O
6.48807E+17,neovascular,O
6.48807E+17,age,O
6.48807E+17,-,O
6.48807E+17,related,O
6.48807E+17,mac,O
6.48807E+17,…,O
6.48858E+17,Fun,O
6.48858E+17,fact,O
6.48858E+17,:,O
6.48858E+17,Ciprofloxacin,B-Drug
6.48858E+17,destroys,O
6.48858E+17,your,O
6.48858E+17,Achilles,B-Symptom
6.48858E+17,tendon,I-Symptom
6.48858E+17,.,O
6.49522E+17,Updated,O
6.49522E+17,data,O
6.49522E+17,from,O
6.49522E+17,CheckMate,O
6.49522E+17,57,O
6.49522E+17,in,O
6.49522E+17,NSCLC,O
6.49522E+17,:,O
6.49522E+17,nivolumab,O
6.49522E+17,improves,O
6.49522E+17,OS,O
6.49522E+17,at,O
6.49522E+17,12,O
6.49522E+17,months,O
6.49522E+17,(,O
6.49522E+17,51,O
6.49522E+17,%,O
6.49522E+17,vs,O
6.49522E+17,39,O
6.49522E+17,%,O
6.49522E+17,for,O
6.49522E+17,docetaxel,B-Drug
6.49522E+17,),O
6.49522E+17,and,O
6.49522E+17,18,O
6.49522E+17,months,O
6.49522E+17,(,O
6.49522E+17,39,O
6.49522E+17,%,O
6.49522E+17,vs,O
6.49522E+17,23,O
6.49522E+17,%,O
6.49522E+17,),O
6.49522E+17,#,O
6.49522E+17,ECC2015,O
6.49569E+17,But,O
6.49569E+17,before,O
6.49569E+17,these,O
6.49569E+17,bitches,O
6.49569E+17,make,O
6.49569E+17,me,O
6.49569E+17,Zoloft,B-Drug
6.49569E+17,poppin,O
6.49569E+17,.,O
6.49569E+17,.,O
6.49569E+17,.,O
6.49569E+17,anxiety,B-Symptom
6.49569E+17,freak,O
6.49569E+17,.,O
6.49569E+17,.,O
6.49569E+17,.,O
6.49569E+17,I,O
6.49569E+17,will,O
6.49569E+17,flip,O
6.49615E+17,Did,O
6.49615E+17,you,O
6.49615E+17,know,O
6.49615E+17,that,O
6.49615E+17,early,O
6.49615E+17,menopause,O
6.49615E+17,can,O
6.49615E+17,be,O
6.49615E+17,caused,O
6.49615E+17,by,O
6.49615E+17,Chemotherapy,O
6.49615E+17,",",O
6.49615E+17,Hormonal,O
6.49615E+17,Therapy,O
6.49615E+17,",",O
6.49615E+17,Tamoxifen,B-Drug
6.49615E+17,and,O
6.49615E+17,even,O
6.49615E+17,Ovarian,O
6.49615E+17,Shutdown,O
6.49615E+17,or,O
6.49615E+17,Removal,O
6.49615E+17,?,O
6.49615E+17,#,O
6.49615E+17,vagtalk,O
6.49637E+17,pretty,O
6.49637E+17,sure,O
6.49637E+17,lamotrigine,B-Drug
6.49637E+17,is,O
6.49637E+17,making,O
6.49637E+17,our,O
6.49637E+17,hair,B-Symptom
6.49637E+17,fall,I-Symptom
6.49637E+17,out,I-Symptom
6.49637E+17,.,O
6.49637E+17,so,O
6.49637E+17,.,O
6.49637E+17,.,O
6.49637E+17,.,O
6.49637E+17,fuck,O
6.49637E+17,that,O
6.49637E+17,basically,O
6.49637E+17,.,O
6.49637E+17,*,O
6.49637E+17,frustrated,O
6.49637E+17,*,O
6.49637E+17,.,O
6.49638E+17,Today,O
6.49638E+17,my,O
6.49638E+17,chronic,O
6.49638E+17,fatigue,O
6.49638E+17,is,O
6.49638E+17,responding,O
6.49638E+17,to,O
6.49638E+17,ProVigil,B-Drug
6.49638E+17,by,O
6.49638E+17,grinding,O
6.49638E+17,my,O
6.49638E+17,teeth,O
6.49638E+17,while,O
6.49638E+17,I,O
6.49638E+17,fight,O
6.49638E+17,sleep,O
6.49638E+17,#,O
6.49638E+17,fail,O
6.49638E+17,#,O
6.49638E+17,pwme,O
6.49638E+17,#,O
6.49638E+17,mecfs,O
6.49638E+17,#,O
6.49638E+17,cfs,O
6.49654E+17,geodon,B-Drug
6.49654E+17,has,B-Symptom
6.49654E+17,altered,I-Symptom
6.49654E+17,my,I-Symptom
6.49654E+17,ability,I-Symptom
6.49654E+17,to,I-Symptom
6.49654E+17,sleep,I-Symptom
6.49654E+17,i,O
6.49654E+17,think,O
6.49654E+17,.,O
6.49654E+17,.,O
6.49654E+17,.,O
6.49654E+17,like,O
6.49654E+17,.,O
6.49654E+17,.,O
6.49654E+17,.,O
6.49654E+17,its,O
6.49654E+17,either,O
6.49654E+17,super,O
6.49654E+17,fucking,O
6.49654E+17,restful,O
6.49654E+17,or,O
6.49654E+17,not,O
6.49654E+17,restful,O
6.49654E+17,at,O
6.49654E+17,all,O
6.49664E+17,He,O
6.49664E+17,wants,O
6.49664E+17,me,O
6.49664E+17,off,O
6.49664E+17,prednisone,B-Drug
6.49664E+17,so,O
6.49664E+17,he,O
6.49664E+17,can,O
6.49664E+17,see,O
6.49664E+17,how,O
6.49664E+17,much,O
6.49664E+17,inflammation,B-Symptom
6.49664E+17,I,O
6.49664E+17,have,O
6.49664E+17,without,O
6.49664E+17,it,O
6.49664E+17,.,O
6.49664E+17,Last,O
6.49664E+17,temporary,O
6.49664E+17,reduction,O
6.49664E+17,had,O
6.49664E+17,me,O
6.49664E+17,bedridden,O
6.49664E+17,this,O
6.49664E+17,summer,O
6.49664E+17,.,O
6.49664E+17,😐,O
6.49674E+17,put,O
6.49674E+17,on,O
6.49674E+17,the,O
6.49674E+17,maximum,O
6.49674E+17,venlafaxine,B-Drug
6.49674E+17,dose,O
6.49674E+17,",",O
6.49674E+17,seems,O
6.49674E+17,to,O
6.49674E+17,be,O
6.49674E+17,working,O
6.49674E+17,",",O
6.49674E+17,sorted,O
6.49674E+17,out,O
6.49674E+17,my,O
6.49674E+17,sleep,B-Symptom
6.49674E+17,!,O
6.49674E+17,:,O
6.49674E+17,D,O
6.49674E+17,#,O
6.49674E+17,AAFPFMX,O
6.49674E+17,There,O
6.49674E+17,is,O
6.49674E+17,adequate,O
6.49674E+17,evidence,O
6.49674E+17,that,O
6.49674E+17,Tamoxifen,B-Drug
6.49674E+17,&,O
6.49674E+17,amp,O
6.49674E+17,;,O
6.49674E+17,Raloxifine,O
6.49674E+17,can,O
6.49674E+17,reduce,O
6.49674E+17,receptor,O
6.49674E+17,positive,O
6.49674E+17,breast,O
6.49674E+17,cancer,O
6.49674E+17,in,O
6.49674E+17,high,O
6.49674E+17,risk,O
6.49674E+17,women,O
6.49674E+17,.,O
6.49686E+17,What,O
6.49686E+17,are,O
6.49686E+17,the,O
6.49686E+17,Side,O
6.49686E+17,Effects,O
6.49686E+17,of,O
6.49686E+17,Tamoxifen,B-Drug
6.49686E+17,?,O
6.49686E+17,#,B-Disease
6.49686E+17,BreastCancerAwarenessMonth,I-Disease
6.49686E+17,#,O
6.49686E+17,GoPinkDayNg,O
6.4971E+17,Had,O
6.4971E+17,a,O
6.4971E+17,good,O
6.4971E+17,day,O
6.4971E+17,.,O
6.4971E+17,Went,O
6.4971E+17,to,O
6.4971E+17,see,O
6.4971E+17,a,O
6.4971E+17,specialist,O
6.4971E+17,and,O
6.4971E+17,got,O
6.4971E+17,a,O
6.4971E+17,cortisone,B-Drug
6.4971E+17,shot,O
6.4971E+17,.,O
6.4971E+17,Hopefully,O
6.4971E+17,it,O
6.4971E+17,helps,O
6.4971E+17,with,O
6.4971E+17,the,O
6.4971E+17,neck,B-Symptom
6.4971E+17,pain,I-Symptom
6.4971E+17,.,O
6.4971E+17,got,O
6.4971E+17,the,O
6.4971E+17,kids,O
6.4971E+17,toys,O
6.4971E+17,put,O
6.4971E+17,away,O
6.49777E+17,Me,O
6.49777E+17,:,O
6.49777E+17,I,O
6.49777E+17,literally,O
6.49777E+17,cannot,O
6.49777E+17,sleep,B-Symptom
6.49777E+17,a,O
6.49777E+17,full,O
6.49777E+17,night,O
6.49777E+17,on,O
6.49777E+17,zoloft,B-Drug
6.49777E+17,Dr,O
6.49777E+17,:,O
6.49777E+17,*,O
6.49777E+17,looks,O
6.49777E+17,it,O
6.49777E+17,up,O
6.49777E+17,on,O
6.49777E+17,webmd,O
6.49777E+17,*,O
6.49777E+17,hmm,O
6.49777E+17,",",O
6.49777E+17,yes,O
6.49777E+17,",",O
6.49777E+17,it,O
6.49777E+17,says,O
6.49777E+17,that,O
6.49777E+17,happens,O
6.49777E+17,.,O
6.49777E+17,not,O
6.49777E+17,sure,O
6.49777E+17,what,O
6.49777E+17,to,O
6.49777E+17,do,O
6.49777E+17,about,O
6.49777E+17,it,O
6.49777E+17,.,O
6.49878E+17,The,O
6.49878E+17,two,O
6.49878E+17,most,O
6.49878E+17,common,O
6.49878E+17,treatments,O
6.49878E+17,for,O
6.49878E+17,tennis,O
6.49878E+17,elbow,O
6.49878E+17,are,O
6.49878E+17,physiotherapy,O
6.49878E+17,and,O
6.49878E+17,cortisone,B-Drug
6.49878E+17,injections,O
6.49878E+17,.,O
6.49878E+17,It,O
6.49878E+17,is,O
6.49878E+17,unclear,O
6.49878E+17,which,O
6.49878E+17,of,O
6.49878E+17,these,O
6.49878E+17,gives,O
6.49878E+17,the,O
6.49878E+17,best,O
6.49878E+17,.,O
6.49878E+17,.,O
6.49878E+17,.,O
6.4993E+17,but,O
6.4993E+17,then,O
6.4993E+17,@,O
6.4993E+17,BaptistSideEye,O
6.4993E+17,pointed,O
6.4993E+17,out,O
6.4993E+17,that,O
6.4993E+17,I,O
6.4993E+17,recently,O
6.4993E+17,starting,O
6.4993E+17,taking,O
6.4993E+17,lamictal,B-Drug
6.4993E+17,again,O
6.4993E+17,&,O
6.4993E+17,amp,O
6.4993E+17,;,O
6.4993E+17,had,O
6.4993E+17,small,O
6.4993E+17,chance,O
6.4993E+17,it,O
6.4993E+17,could,O
6.4993E+17,be,O
6.4993E+17,stevens,B-Disease
6.4993E+17,-,I-Disease
6.4993E+17,johnson,I-Disease
6.4993E+17,syndrome,I-Disease
6.49959E+17,#,O
6.49959E+17,AAFPFMX,O
6.49959E+17,Duloxetine,B-Drug
6.49959E+17,",",O
6.49959E+17,while,O
6.49959E+17,indicated,O
6.49959E+17,for,O
6.49959E+17,treating,O
6.49959E+17,fibromyalgia,B-Disease
6.49959E+17,",",O
6.49959E+17,has,O
6.49959E+17,small,O
6.49959E+17,to,O
6.49959E+17,moderate,O
6.49959E+17,effects,O
6.49959E+17,on,O
6.49959E+17,the,O
6.49959E+17,pain,B-Symptom
6.49959E+17,scores,O
6.49959E+17,.,O
6.49976E+17,So,O
6.49976E+17,my,O
6.49976E+17,general,O
6.49976E+17,monthly,O
6.49976E+17,cry,O
6.49976E+17,time,O
6.49976E+17,and,O
6.49976E+17,raging,O
6.49976E+17,is,O
6.49976E+17,trying,O
6.49976E+17,to,O
6.49976E+17,pull,O
6.49976E+17,my,O
6.49976E+17,SAD,B-Symptom
6.49976E+17,out,O
6.49976E+17,of,O
6.49976E+17,hiding,O
6.49976E+17,",",O
6.49976E+17,and,O
6.49976E+17,the,O
6.49976E+17,Cymbalta,B-Drug
6.49976E+17,is,O
6.49976E+17,trying,O
6.49976E+17,to,O
6.49976E+17,gag,O
6.49976E+17,it,O
6.49976E+17,w,O
6.49976E+17,/,O
6.49976E+17,a,O
6.49976E+17,neck,O
